ADM0_EN,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,POVERTY_RATE,POVERTY_NUM,NBI_RATE,NBI_NUM,POVERTY_RATE_TOT,POVERTY_NUM_TOT,POVERTY_SOURCE
México,MEX,México,MX15,Donato Guerra,MX15032,77.833,23126.51929,,,77.833,23126.51929,Mapa de pobreza (2020)
México,MEX,México,MX15,Ecatepec de Morelos,MX15033,43.494,786382.8284,,,43.494,786382.8284,Mapa de pobreza (2020)
México,MEX,México,MX15,Ecatzingo,MX15034,62.393,5832.49764,,,62.393,5832.49764,Mapa de pobreza (2020)
México,MEX,México,MX15,El Oro,MX15064,61.118,22670.49974,,,61.118,22670.49974,Mapa de pobreza (2020)
México,MEX,México,MX15,Huehuetoca,MX15035,47.587,89722.90915,,,47.587,89722.90915,Mapa de pobreza (2020)
México,MEX,México,MX15,Hueypoxtla,MX15036,67.511,34756.01302,,,67.511,34756.01302,Mapa de pobreza (2020)
México,MEX,México,MX15,Huixquilucan,MX15037,51.318,151865.8706,,,51.318,151865.8706,Mapa de pobreza (2020)
México,MEX,México,MX15,Isidro Fabela,MX15038,37.264,4220.89328,,,37.264,4220.89328,Mapa de pobreza (2020)
México,MEX,México,MX15,Ixtapaluca,MX15039,54.182,319519.9231,,,54.182,319519.9231,Mapa de pobreza (2020)
México,MEX,México,MX15,Ixtapan de la Sal,MX15040,50.279,19114.56743,,,50.279,19114.56743,Mapa de pobreza (2020)
México,MEX,México,MX15,Ixtapan del Oro,MX15041,80.943,5593.97073,,,80.943,5593.97073,Mapa de pobreza (2020)
México,MEX,México,MX15,Ixtlahuaca,MX15042,76.373,125190.6216,,,76.373,125190.6216,Mapa de pobreza (2020)
México,MEX,México,MX15,Jaltenco,MX15044,51.739,16617.53202,,,51.739,16617.53202,Mapa de pobreza (2020)
México,MEX,México,MX15,Jilotepec,MX15045,49.842,44304.5538,,,49.842,44304.5538,Mapa de pobreza (2020)
México,MEX,México,MX15,Jilotzingo,MX15046,45.8,8862.3,,,45.8,8862.3,Mapa de pobreza (2020)
México,MEX,México,MX15,Jiquipilco,MX15047,71.427,58010.15232,,,71.427,58010.15232,Mapa de pobreza (2020)
México,MEX,México,MX15,Jocotitlán,MX15048,54.353,38486.27224,,,54.353,38486.27224,Mapa de pobreza (2020)
México,MEX,México,MX15,Joquicingo,MX15049,69.904,10646.3792,,,69.904,10646.3792,Mapa de pobreza (2020)
México,MEX,México,MX15,Juchitepec,MX15050,70.54,18090.6884,,,70.54,18090.6884,Mapa de pobreza (2020)
México,MEX,México,MX15,La Paz,MX15070,62.652,208654.9678,,,62.652,208654.9678,Mapa de pobreza (2020)
México,MEX,México,MX15,Lerma,MX15051,34.846,59891.91096,,,34.846,59891.91096,Mapa de pobreza (2020)
México,MEX,México,MX15,Luvianos,MX15123,74.887,18853.55112,,,74.887,18853.55112,Mapa de pobreza (2020)
México,MEX,México,MX15,Malinalco,MX15052,66.515,20207.257,,,66.515,20207.257,Mapa de pobreza (2020)
México,MEX,México,MX15,Melchor Ocampo,MX15053,53.457,34827.2355,,,53.457,34827.2355,Mapa de pobreza (2020)
México,MEX,México,MX15,Metepec,MX15054,33.244,81780.57244,,,33.244,81780.57244,Mapa de pobreza (2020)
México,MEX,México,MX15,Mexicaltzingo,MX15055,53.997,7796.08686,,,53.997,7796.08686,Mapa de pobreza (2020)
México,MEX,México,MX15,Morelos,MX15056,72.833,20447.86475,,,72.833,20447.86475,Mapa de pobreza (2020)
México,MEX,México,MX15,Naucalpan de Juárez,MX15057,42.605,382165.5719,,,42.605,382165.5719,Mapa de pobreza (2020)
México,MEX,México,MX15,Nextlalpan,MX15059,54.102,34457.02278,,,54.102,34457.02278,Mapa de pobreza (2020)
México,MEX,México,MX15,Nezahualcóyotl,MX15058,46.46,523293.3826,,,46.46,523293.3826,Mapa de pobreza (2020)
México,MEX,México,MX15,Nicolás Romero,MX15060,51.396,246469.518,,,51.396,246469.518,Mapa de pobreza (2020)
México,MEX,México,MX15,Nopaltepec,MX15061,60.245,6566.10255,,,60.245,6566.10255,Mapa de pobreza (2020)
México,MEX,México,MX15,Ocoyoacac,MX15062,49.152,38451.11808,,,49.152,38451.11808,Mapa de pobreza (2020)
México,MEX,México,MX15,Ocuilan,MX15063,64.552,23482.72656,,,64.552,23482.72656,Mapa de pobreza (2020)
México,MEX,México,MX15,Otumba,MX15065,63.16,24034.9064,,,63.16,24034.9064,Mapa de pobreza (2020)
México,MEX,México,MX15,Otzoloapan,MX15066,64.933,3389.5026,,,64.933,3389.5026,Mapa de pobreza (2020)
México,MEX,México,MX15,Otzolotepec,MX15067,61.749,55635.23151,,,61.749,55635.23151,Mapa de pobreza (2020)
México,MEX,México,MX15,Ozumba,MX15068,65.889,20026.30266,,,65.889,20026.30266,Mapa de pobreza (2020)
México,MEX,México,MX15,Papalotla,MX15069,48.234,2502.86226,,,48.234,2502.86226,Mapa de pobreza (2020)
México,MEX,México,MX15,Polotitlán,MX15071,47.091,7108.38645,,,47.091,7108.38645,Mapa de pobreza (2020)
México,MEX,México,MX15,Rayón,MX15072,48.477,7770.8631,,,48.477,7770.8631,Mapa de pobreza (2020)
México,MEX,México,MX15,San Antonio la Isla,MX15073,44.884,14854.80864,,,44.884,14854.80864,Mapa de pobreza (2020)
México,MEX,México,MX15,San Felipe del Progreso,MX15074,75.363,110464.8245,,,75.363,110464.8245,Mapa de pobreza (2020)
México,MEX,México,MX15,San José del Rincón,MX15124,77.049,67049.58078,,,77.049,67049.58078,Mapa de pobreza (2020)
México,MEX,México,MX15,San Martín de las Pirámides,MX15075,48.596,14496.1868,,,48.596,14496.1868,Mapa de pobreza (2020)
México,MEX,México,MX15,San Mateo Atenco,MX15076,53.945,54889.57695,,,53.945,54889.57695,Mapa de pobreza (2020)
México,MEX,México,MX15,San Simón de Guerrero,MX15077,61.137,4366.40454,,,61.137,4366.40454,Mapa de pobreza (2020)
México,MEX,México,MX15,Santo Tomás,MX15078,55.046,5715.97664,,,55.046,5715.97664,Mapa de pobreza (2020)
México,MEX,México,MX15,Soyaniquilpan de Juárez,MX15079,50.306,7577.08972,,,50.306,7577.08972,Mapa de pobreza (2020)
México,MEX,México,MX15,Sultepec,MX15080,66.115,13237.5453,,,66.115,13237.5453,Mapa de pobreza (2020)
México,MEX,México,MX15,Tecámac,MX15081,40.228,245299.0802,,,40.228,245299.0802,Mapa de pobreza (2020)
México,MEX,México,MX15,Tejupilco,MX15082,59.753,45892.69412,,,59.753,45892.69412,Mapa de pobreza (2020)
México,MEX,México,MX15,Temamatla,MX15083,46.556,6419.60684,,,46.556,6419.60684,Mapa de pobreza (2020)
México,MEX,México,MX15,Temascalapa,MX15084,61.968,30892.28736,,,61.968,30892.28736,Mapa de pobreza (2020)
México,MEX,México,MX15,Temascalcingo,MX15085,67.884,48254.66256,,,67.884,48254.66256,Mapa de pobreza (2020)
México,MEX,México,MX15,Temascaltepec,MX15086,62.445,19677.04395,,,62.445,19677.04395,Mapa de pobreza (2020)
México,MEX,México,MX15,Temoaya,MX15087,61.972,69318.16088,,,61.972,69318.16088,Mapa de pobreza (2020)
México,MEX,México,MX15,Tenancingo,MX15088,62.742,68707.50936,,,62.742,68707.50936,Mapa de pobreza (2020)
México,MEX,México,MX15,Tenango del Aire,MX15089,58.515,6445.42725,,,58.515,6445.42725,Mapa de pobreza (2020)
México,MEX,México,MX15,Tenango del Valle,MX15090,67.49,59004.4823,,,67.49,59004.4823,Mapa de pobreza (2020)
México,MEX,México,MX15,Teoloyucan,MX15091,52.237,37118.04509,,,52.237,37118.04509,Mapa de pobreza (2020)
México,MEX,México,MX15,Teotihuacán,MX15092,54.705,35856.9393,,,54.705,35856.9393,Mapa de pobreza (2020)
México,MEX,México,MX15,Tepetlaoxtoc,MX15093,56.255,20200.0454,,,56.255,20200.0454,Mapa de pobreza (2020)
México,MEX,México,MX15,Tepetlixpa,MX15094,64.195,12980.229,,,64.195,12980.229,Mapa de pobreza (2020)
México,MEX,México,MX15,Tepotzotlán,MX15095,46.324,53247.1218,,,46.324,53247.1218,Mapa de pobreza (2020)
México,MEX,México,MX15,Tequixquiac,MX15096,61.836,28262.1438,,,61.836,28262.1438,Mapa de pobreza (2020)
México,MEX,México,MX15,Texcaltitlán,MX15097,56.588,9675.98212,,,56.588,9675.98212,Mapa de pobreza (2020)
México,MEX,México,MX15,Texcalyacac,MX15098,53.833,3295.65626,,,53.833,3295.65626,Mapa de pobreza (2020)
México,MEX,México,MX15,Texcoco,MX15099,56.414,173315.6549,,,56.414,173315.6549,Mapa de pobreza (2020)
México,MEX,México,MX15,Tezoyuca,MX15100,63.503,34290.98497,,,63.503,34290.98497,Mapa de pobreza (2020)
México,MEX,México,MX15,Tianguistenco,MX15101,60.436,52988.47172,,,60.436,52988.47172,Mapa de pobreza (2020)
México,MEX,México,MX15,Timilpan,MX15102,45.222,6735.8169,,,45.222,6735.8169,Mapa de pobreza (2020)
México,MEX,México,MX15,Tlalmanalco,MX15103,51.525,25612.56225,,,51.525,25612.56225,Mapa de pobreza (2020)
México,MEX,México,MX15,Tlalnepantla de Baz,MX15104,36.691,268494.0976,,,36.691,268494.0976,Mapa de pobreza (2020)
México,MEX,México,MX15,Tlatlaya,MX15105,60.848,18042.64896,,,60.848,18042.64896,Mapa de pobreza (2020)
México,MEX,México,MX15,Toluca,MX15106,51.839,511342.488,,,51.839,511342.488,Mapa de pobreza (2020)
México,MEX,México,MX15,Tonanitla,MX15125,52.802,9147.41848,,,52.802,9147.41848,Mapa de pobreza (2020)
México,MEX,México,MX15,Tonatico,MX15107,49.053,6173.32005,,,49.053,6173.32005,Mapa de pobreza (2020)
México,MEX,México,MX15,Tultepec,MX15108,43.222,75095.19946,,,43.222,75095.19946,Mapa de pobreza (2020)
México,MEX,México,MX15,Tultitlán,MX15109,42.218,236578.2731,,,42.218,236578.2731,Mapa de pobreza (2020)
México,MEX,México,MX15,Valle de Bravo,MX15110,59.956,40514.06788,,,59.956,40514.06788,Mapa de pobreza (2020)
México,MEX,México,MX15,Valle de Chalco Solidaridad,MX15122,66.279,278766.1601,,,66.279,278766.1601,Mapa de pobreza (2020)
México,MEX,México,MX15,Villa de Allende,MX15111,73.756,35576.2066,,,73.756,35576.2066,Mapa de pobreza (2020)
México,MEX,México,MX15,Villa del Carbón,MX15112,64.739,34463.80665,,,64.739,34463.80665,Mapa de pobreza (2020)
México,MEX,México,MX15,Villa Guerrero,MX15113,66.615,49230.48345,,,66.615,49230.48345,Mapa de pobreza (2020)
México,MEX,México,MX15,Villa Victoria,MX15114,71.863,82643.88726,,,71.863,82643.88726,Mapa de pobreza (2020)
México,MEX,México,MX15,Xalatlaco,MX15043,64.248,18098.01912,,,64.248,18098.01912,Mapa de pobreza (2020)
México,MEX,México,MX15,Xonacatlán,MX15115,60.744,36078.8988,,,60.744,36078.8988,Mapa de pobreza (2020)
México,MEX,México,MX15,Zacazonapan,MX15116,56.689,3091.25117,,,56.689,3091.25117,Mapa de pobreza (2020)
México,MEX,México,MX15,Zacualpan,MX15117,65.219,7545.18611,,,65.219,7545.18611,Mapa de pobreza (2020)
México,MEX,México,MX15,Zinacantepec,MX15118,52.459,106104.6226,,,52.459,106104.6226,Mapa de pobreza (2020)
México,MEX,México,MX15,Zumpahuacán,MX15119,77.577,14405.27313,,,77.577,14405.27313,Mapa de pobreza (2020)
México,MEX,México,MX15,Zumpango,MX15120,58.539,197093.2029,,,58.539,197093.2029,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Acuitzio,MX16001,55.516,6332.15496,,,55.516,6332.15496,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Aguililla,MX16002,62.77,9316.3234,,,62.77,9316.3234,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Álvaro Obregón,MX16003,62.074,15215.57888,,,62.074,15215.57888,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Angamacutiro,MX16004,46.376,7287.9884,,,46.376,7287.9884,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Angangueo,MX16005,61.353,6759.26001,,,61.353,6759.26001,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Apatzingán,MX16006,41.325,52476.138,,,41.325,52476.138,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Aporo,MX16007,55.87,1971.6523,,,55.87,1971.6523,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Aquila,MX16008,48.825,12577.32,,,48.825,12577.32,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Ario,MX16009,45.727,16151.69094,,,45.727,16151.69094,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Arteaga,MX16010,46.937,9753.5086,,,46.937,9753.5086,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Briseñas,MX16011,44.991,5213.55708,,,44.991,5213.55708,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Buenavista,MX16012,51.902,23034.1076,,,51.902,23034.1076,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Carácuaro,MX16013,62.58,5742.3408,,,62.58,5742.3408,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Charapan,MX16021,81.443,10844.13545,,,81.443,10844.13545,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Charo,MX16022,44.398,11406.73416,,,44.398,11406.73416,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Chavinda,MX16023,53.338,5619.69168,,,53.338,5619.69168,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Cherán,MX16024,76.543,15582.62394,,,76.543,15582.62394,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Chilchota,MX16025,66.623,27293.44441,,,66.623,27293.44441,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Chinicuila,MX16026,41.615,1986.28395,,,41.615,1986.28395,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Chucándiro,MX16027,49.908,2467.45152,,,49.908,2467.45152,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Churintzio,MX16028,38.63,2021.5079,,,38.63,2021.5079,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Churumuco,MX16029,62.938,7325.35382,,,62.938,7325.35382,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Coahuayana,MX16014,47.446,7814.83066,,,47.446,7814.83066,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Coalcomán de Vázquez Pallares,MX16015,50.432,9470.62528,,,50.432,9470.62528,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Coeneo,MX16016,49.058,11189.63922,,,49.058,11189.63922,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Cojumatlán de Régules,MX16074,59.085,6174.97335,,,59.085,6174.97335,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Contepec,MX16017,58.535,21509.2711,,,58.535,21509.2711,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Copándaro,MX16018,66.062,6265.32008,,,66.062,6265.32008,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Cotija,MX16019,46.617,9400.31805,,,46.617,9400.31805,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Cuitzeo,MX16020,65.282,20115.99548,,,65.282,20115.99548,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Ecuandureo,MX16030,45.16,5615.646,,,45.16,5615.646,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Epitacio Huerta,MX16031,52.605,9090.144,,,52.605,9090.144,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Erongarícuaro,MX16032,56.678,9198.27262,,,56.678,9198.27262,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Gabriel Zamora,MX16033,47.807,9691.43504,,,47.807,9691.43504,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Hidalgo,MX16034,66.26,85985.602,,,66.26,85985.602,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Huandacareo,MX16036,49.067,5770.76987,,,49.067,5770.76987,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Huaniqueo,MX16037,46.224,3672.4968,,,46.224,3672.4968,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Huetamo,MX16038,41.854,16536.09686,,,41.854,16536.09686,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Huiramba,MX16039,53.997,4867.82955,,,53.997,4867.82955,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Indaparapeo,MX16040,65.833,12134.33856,,,65.833,12134.33856,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Irimbo,MX16041,61.98,10140.5478,,,61.98,10140.5478,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Ixtlán,MX16042,47.1,6983.517,,,47.1,6983.517,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Jacona,MX16043,47.24,32314.9944,,,47.24,32314.9944,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Jiménez,MX16044,44.678,6019.46694,,,44.678,6019.46694,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Jiquilpan,MX16045,41.421,15142.27497,,,41.421,15142.27497,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,José Sixto Verduzco,MX16113,51.523,13687.08495,,,51.523,13687.08495,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Juárez,MX16046,61.893,9145.92861,,,61.893,9145.92861,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Jungapeo,MX16047,50.58,10738.6398,,,50.58,10738.6398,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,La Huacana,MX16035,59.45,17607.901,,,59.45,17607.901,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,La Piedad,MX16069,35.741,36947.97357,,,35.741,36947.97357,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Lagunillas,MX16048,61.073,3508.64385,,,61.073,3508.64385,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Lázaro Cárdenas,MX16052,31.1,58649.935,,,31.1,58649.935,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Los Reyes,MX16075,44.367,33675.88401,,,44.367,33675.88401,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Madero,MX16049,70.247,13241.5595,,,70.247,13241.5595,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Maravatío,MX16050,60.097,52623.93805,,,60.097,52623.93805,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Marcos Castellanos,MX16051,39.715,5929.84665,,,39.715,5929.84665,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Morelia,MX16053,27.255,228712.7855,,,27.255,228712.7855,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Morelos,MX16054,46.691,3727.34253,,,46.691,3727.34253,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Múgica,MX16055,54.795,24639.66765,,,54.795,24639.66765,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Nahuatzen,MX16056,78.164,24451.26248,,,78.164,24451.26248,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Nocupétaro,MX16057,59.958,4914.15768,,,59.958,4914.15768,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Nuevo Parangaricutiro,MX16058,55.702,11925.24118,,,55.702,11925.24118,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Nuevo Urecho,MX16059,43.315,3910.04505,,,43.315,3910.04505,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Numarán,MX16060,55.504,5237.91248,,,55.504,5237.91248,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Ocampo,MX16061,77.286,20136.8673,,,77.286,20136.8673,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Pajacuarán,MX16062,68.193,15286.82481,,,68.193,15286.82481,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Panindícuaro,MX16063,50.232,7542.3348,,,50.232,7542.3348,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Paracho,MX16065,60.719,23625.15571,,,60.719,23625.15571,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Parácuaro,MX16064,59.651,15546.24362,,,59.651,15546.24362,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Pátzcuaro,MX16066,51.613,50726.28866,,,51.613,50726.28866,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Penjamillo,MX16067,49.601,8269.47872,,,49.601,8269.47872,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Peribán,MX16068,34.42,10523.915,,,34.42,10523.915,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Purépero,MX16070,43.578,6471.76878,,,43.578,6471.76878,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Puruándiro,MX16071,51.789,34530.31575,,,51.789,34530.31575,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Queréndaro,MX16072,61.419,8478.27876,,,61.419,8478.27876,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Quiroga,MX16073,62.327,16519.14808,,,62.327,16519.14808,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Sahuayo,MX16076,46.203,37640.19801,,,46.203,37640.19801,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Salvador Escalante,MX16079,62.404,31389.212,,,62.404,31389.212,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,San Lucas,MX16077,53.862,9685.46484,,,53.862,9685.46484,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Santa Ana Maya,MX16078,57.966,7693.82718,,,57.966,7693.82718,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Senguio,MX16080,58.033,12066.22136,,,58.033,12066.22136,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Susupuato,MX16081,65.302,5926.80952,,,65.302,5926.80952,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tacámbaro,MX16082,42.07,35003.9228,,,42.07,35003.9228,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tancítaro,MX16083,28.5,11344.14,,,28.5,11344.14,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tangamandapio,MX16084,61.877,19813.63417,,,61.877,19813.63417,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tangancícuaro,MX16085,48.066,17665.69698,,,48.066,17665.69698,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tanhuato,MX16086,39.603,6530.5347,,,39.603,6530.5347,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Taretan,MX16087,31.58,4690.5774,,,31.58,4690.5774,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tarímbaro,MX16088,33.391,37915.81441,,,33.391,37915.81441,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tepalcatepec,MX16089,30.602,8124.831,,,30.602,8124.831,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tingambato,MX16090,64.667,10363.53342,,,64.667,10363.53342,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tingüindín,MX16091,39.843,6122.27538,,,39.843,6122.27538,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tiquicheo de Nicolás Romero,MX16092,54.118,7163.59966,,,54.118,7163.59966,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tlalpujahua,MX16093,60.111,18289.97397,,,60.111,18289.97397,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tlazazalca,MX16094,43.59,2798.478,,,43.59,2798.478,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tocumbo,MX16095,31.941,3985.91739,,,31.941,3985.91739,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tumbiscatío,MX16096,53.346,3185.28966,,,53.346,3185.28966,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Turicato,MX16097,52.293,14298.99792,,,52.293,14298.99792,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tuxpan,MX16098,50.721,13217.8926,,,50.721,13217.8926,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tuzantla,MX16099,63.024,8841.63696,,,63.024,8841.63696,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tzintzuntzan,MX16100,63.29,9640.3328,,,63.29,9640.3328,Mapa de pobreza (2020)
México,MEX,Michoacán de Ocampo,MX16,Tzitzio,MX16101,65.785,5825.26175,,,65.785,5825.26175,Mapa de pobreza (2020)
